x	y	z	HIV elongation arrest and recovery
243	307	36	1
224	308	36	1
237	308	36	2
239	308	36	1
241	308	36	1
220	309	36	1
224	309	36	1
228	309	36	1
230	309	36	1
233	309	36	1
236	309	36	1
222	310	36	1
224	310	36	2
227	310	36	2
228	310	36	2
240	310	36	1
221	311	36	1
222	311	36	1
232	311	36	4
233	311	36	1
234	311	36	1
238	311	36	1
242	311	36	1
213	312	36	1
230	312	36	1
232	312	36	1
240	312	36	1
244	312	36	1
216	313	36	1
225	313	36	1
229	313	36	1
236	313	36	2
230	314	36	1
232	314	36	1
234	314	36	1
235	314	36	2
241	314	36	1
242	314	36	3
214	315	36	2
233	315	36	1
235	315	36	1
236	315	36	2
238	315	36	2
243	315	36	2
234	316	36	1
232	317	36	2
235	317	36	3
237	317	36	1
233	318	36	1
235	318	36	1
236	318	36	1
238	318	36	1
240	318	36	1
231	319	36	1
232	319	36	1
236	319	36	1
238	319	36	2
227	258	37	1
228	258	37	1
226	259	37	2
227	259	37	2
228	259	37	1
226	260	37	1
227	260	37	1
230	260	37	1
217	261	37	1
226	261	37	1
224	262	37	1
229	262	37	1
232	262	37	1
217	263	37	1
222	263	37	1
231	263	37	1
224	264	37	1
229	264	37	1
231	264	37	1
236	264	37	1
238	264	37	1
207	265	37	1
215	265	37	1
232	265	37	2
188	266	37	1
194	266	37	1
230	266	37	1
183	267	37	2
188	267	37	1
191	267	37	2
210	267	37	1
214	267	37	3
219	267	37	1
233	267	37	1
193	268	37	2
211	268	37	1
217	268	37	2
235	268	37	2
236	268	37	1
193	269	37	1
194	269	37	2
211	269	37	1
216	269	37	1
236	269	37	1
190	270	37	1
192	270	37	1
212	270	37	1
216	270	37	1
221	270	37	1
192	271	37	1
196	271	37	1
214	271	37	1
219	271	37	1
221	271	37	1
216	272	37	1
208	273	37	1
209	273	37	2
212	273	37	1
213	273	37	2
214	273	37	1
216	273	37	1
236	273	37	1
208	274	37	2
205	275	37	1
213	275	37	1
216	275	37	1
207	276	37	1
211	276	37	1
217	276	37	2
219	276	37	1
188	277	37	2
214	277	37	1
218	277	37	2
195	278	37	4
211	278	37	1
212	278	37	1
207	279	37	2
210	279	37	2
215	279	37	1
216	279	37	1
217	279	37	2
192	280	37	1
208	280	37	2
210	280	37	1
212	280	37	1
215	280	37	1
175	281	37	1
208	281	37	1
214	281	37	1
192	282	37	1
211	282	37	1
215	282	37	1
219	282	37	1
221	282	37	1
204	283	37	1
227	283	37	2
237	283	37	1
195	284	37	1
203	284	37	1
206	284	37	1
212	284	37	2
237	284	37	1
197	285	37	2
202	285	37	1
204	285	37	1
206	285	37	1
226	285	37	2
237	285	37	1
187	286	37	1
188	286	37	1
189	286	37	1
199	286	37	2
204	286	37	2
205	286	37	1
207	286	37	1
211	286	37	1
232	286	37	2
234	286	37	1
191	287	37	1
207	287	37	1
231	287	37	1
233	287	37	1
193	288	37	1
203	288	37	1
205	288	37	1
221	288	37	1
233	288	37	1
237	288	37	1
200	289	37	1
202	289	37	1
208	289	37	1
230	289	37	1
235	289	37	1
236	289	37	2
239	289	37	1
195	290	37	2
197	290	37	1
206	290	37	1
233	290	37	1
236	290	37	1
237	290	37	1
242	290	37	1
243	290	37	1
188	291	37	1
233	291	37	1
235	291	37	1
238	291	37	1
239	291	37	4
240	291	37	1
225	292	37	1
231	292	37	2
233	292	37	2
193	293	37	1
197	293	37	1
201	293	37	1
223	293	37	1
225	293	37	1
240	293	37	1
201	294	37	1
202	294	37	1
224	294	37	2
230	294	37	1
233	294	37	1
197	295	37	4
202	295	37	1
217	295	37	2
229	295	37	2
232	295	37	1
243	295	37	1
198	296	37	1
203	296	37	1
205	296	37	1
223	296	37	1
234	296	37	1
235	296	37	1
240	296	37	1
242	296	37	1
243	296	37	1
244	296	37	1
230	297	37	1
231	297	37	1
232	297	37	2
241	297	37	1
244	297	37	1
232	298	37	1
238	298	37	1
240	298	37	2
244	298	37	1
245	298	37	1
228	299	37	1
244	299	37	1
245	299	37	2
231	300	37	1
233	300	37	2
235	300	37	1
241	300	37	2
227	301	37	1
242	301	37	1
244	301	37	1
226	302	37	1
232	302	37	1
244	302	37	2
235	303	37	1
228	304	37	1
226	305	37	1
228	305	37	1
229	305	37	1
236	305	37	1
223	306	37	1
224	306	37	1
242	306	37	1
198	307	37	1
226	307	37	1
223	308	37	1
227	308	37	1
240	308	37	1
226	309	37	1
229	309	37	1
239	309	37	1
225	310	37	1
229	310	37	1
225	311	37	1
234	311	37	2
221	312	37	1
225	312	37	1
227	312	37	1
229	312	37	3
231	312	37	1
236	312	37	1
242	312	37	2
218	313	37	1
229	313	37	2
230	313	37	1
238	313	37	1
219	314	37	1
228	314	37	2
229	314	37	1
238	314	37	1
227	315	37	2
230	315	37	2
234	316	37	2
237	316	37	2
241	316	37	2
230	317	37	1
238	317	37	1
236	318	37	2
237	318	37	2
233	322	37	1
226	259	38	2
225	261	38	1
238	261	38	1
232	263	38	1
219	264	38	1
232	264	38	1
226	265	38	1
189	266	38	1
217	266	38	2
231	266	38	2
237	266	38	2
193	267	38	1
219	267	38	1
211	268	38	2
213	268	38	1
211	269	38	1
218	269	38	1
219	269	38	1
240	269	38	1
192	270	38	2
211	270	38	1
218	270	38	1
232	270	38	1
216	271	38	2
218	271	38	5
203	272	38	1
211	272	38	1
214	272	38	2
215	272	38	1
217	272	38	1
236	272	38	1
213	273	38	3
214	273	38	2
209	274	38	2
210	274	38	2
215	274	38	1
240	274	38	1
206	275	38	2
216	275	38	1
217	275	38	1
191	276	38	1
207	276	38	1
210	276	38	1
211	276	38	2
209	277	38	1
213	277	38	1
214	277	38	1
215	277	38	1
220	277	38	1
203	278	38	3
208	278	38	1
209	278	38	2
217	278	38	1
222	278	38	1
230	278	38	1
177	279	38	2
194	279	38	2
208	279	38	1
209	279	38	1
210	279	38	1
211	279	38	1
209	280	38	1
214	280	38	1
215	280	38	1
221	280	38	1
193	281	38	1
210	281	38	1
211	281	38	1
212	281	38	1
215	281	38	1
189	282	38	1
211	282	38	1
212	282	38	1
214	282	38	1
223	282	38	1
207	283	38	1
210	283	38	2
229	283	38	1
193	284	38	1
199	284	38	1
201	284	38	1
188	285	38	1
190	285	38	1
192	285	38	1
193	285	38	1
201	285	38	1
212	285	38	1
215	285	38	1
216	285	38	2
217	285	38	1
188	286	38	1
196	286	38	2
204	286	38	1
208	286	38	1
216	286	38	1
218	286	38	1
219	286	38	2
237	286	38	1
198	287	38	1
202	287	38	1
205	287	38	1
207	287	38	1
222	287	38	1
230	287	38	1
232	287	38	1
238	287	38	1
189	288	38	1
193	288	38	1
197	288	38	2
205	288	38	1
207	288	38	1
220	288	38	1
235	288	38	1
236	288	38	1
190	289	38	1
195	289	38	3
204	289	38	2
207	289	38	1
215	289	38	1
217	289	38	2
231	289	38	1
232	289	38	2
233	289	38	1
234	289	38	2
191	290	38	1
199	290	38	2
207	290	38	1
218	290	38	2
223	290	38	1
224	290	38	1
189	291	38	1
191	291	38	1
197	291	38	1
200	291	38	1
202	291	38	1
203	291	38	1
204	291	38	1
206	291	38	1
214	291	38	1
223	291	38	1
189	292	38	1
194	292	38	1
201	292	38	2
208	292	38	1
230	292	38	2
232	292	38	1
234	292	38	1
196	293	38	1
197	293	38	1
199	293	38	1
200	293	38	1
204	293	38	1
208	293	38	1
218	293	38	1
220	293	38	2
224	293	38	2
225	293	38	1
226	293	38	1
227	293	38	1
229	293	38	1
233	293	38	1
234	293	38	1
238	293	38	1
240	293	38	1
202	294	38	2
204	294	38	1
230	294	38	1
242	294	38	2
243	294	38	1
192	295	38	2
197	295	38	1
204	295	38	1
216	295	38	2
227	295	38	1
232	295	38	2
244	295	38	1
198	296	38	1
201	296	38	2
204	296	38	1
205	296	38	1
206	296	38	1
221	296	38	1
222	296	38	2
232	296	38	1
235	296	38	1
237	296	38	1
239	296	38	1
240	296	38	1
195	297	38	2
199	297	38	1
201	297	38	1
204	297	38	1
205	297	38	1
227	297	38	1
231	297	38	1
234	297	38	1
237	297	38	2
240	297	38	1
241	297	38	1
242	297	38	1
243	297	38	1
200	298	38	1
224	298	38	1
225	298	38	1
230	298	38	1
233	298	38	2
196	299	38	2
227	299	38	1
228	299	38	1
229	299	38	1
236	299	38	2
241	299	38	1
243	299	38	1
244	299	38	2
245	299	38	1
225	300	38	1
228	300	38	2
230	300	38	1
233	300	38	1
239	300	38	2
227	301	38	1
229	301	38	1
233	301	38	1
236	301	38	1
227	302	38	1
232	302	38	2
237	302	38	1
231	303	38	3
241	303	38	3
227	304	38	1
228	304	38	1
230	304	38	2
231	304	38	1
233	304	38	2
237	304	38	1
243	304	38	3
229	305	38	1
230	305	38	1
232	305	38	2
241	305	38	1
244	305	38	1
245	305	38	1
210	306	38	1
236	306	38	1
239	306	38	1
246	306	38	1
223	307	38	1
225	307	38	1
226	307	38	1
227	307	38	1
237	307	38	1
239	307	38	1
241	307	38	1
243	307	38	1
223	308	38	2
226	308	38	1
240	308	38	1
242	308	38	1
243	308	38	1
206	309	38	1
226	309	38	1
227	309	38	1
233	309	38	1
241	309	38	1
243	309	38	1
244	309	38	1
219	310	38	1
220	310	38	1
222	310	38	1
225	310	38	1
226	310	38	2
229	310	38	1
232	310	38	1
214	311	38	1
217	311	38	1
219	311	38	1
221	311	38	2
220	312	38	1
222	312	38	1
226	312	38	1
230	312	38	1
240	312	38	1
217	313	38	1
219	313	38	1
221	313	38	1
229	313	38	1
234	313	38	1
235	313	38	1
236	313	38	1
238	313	38	1
242	313	38	2
245	313	38	1
219	314	38	1
226	314	38	2
230	314	38	1
236	314	38	1
237	314	38	1
238	314	38	1
214	315	38	1
221	315	38	1
225	315	38	1
235	315	38	1
236	315	38	1
237	315	38	1
244	315	38	1
228	316	38	2
234	316	38	2
240	316	38	3
242	316	38	1
244	316	38	1
214	317	38	1
219	317	38	1
227	317	38	1
231	317	38	1
235	317	38	2
237	317	38	1
238	317	38	2
239	317	38	1
230	318	38	1
233	318	38	1
236	318	38	1
237	318	38	1
240	318	38	2
243	318	38	1
218	319	38	1
234	319	38	1
237	319	38	1
239	319	38	1
241	319	38	1
229	320	38	2
232	320	38	2
221	321	38	1
229	321	38	2
231	321	38	1
220	323	38	1
232	323	38	1
191	268	39	1
194	270	39	1
195	270	39	1
189	273	39	1
214	273	39	2
213	274	39	2
214	274	39	1
214	275	39	1
216	275	39	1
218	276	39	1
214	277	39	1
210	278	39	1
214	278	39	1
216	278	39	1
212	279	39	1
215	279	39	2
218	280	39	2
223	281	39	1
212	282	39	1
214	282	39	1
190	283	39	1
203	283	39	1
237	283	39	1
193	284	39	1
206	284	39	2
216	284	39	2
197	285	39	1
199	285	39	1
187	286	39	1
199	286	39	1
205	286	39	1
221	286	39	2
190	287	39	1
198	287	39	2
215	287	39	2
219	287	39	1
222	287	39	1
193	288	39	1
205	288	39	1
189	289	39	1
193	289	39	1
203	289	39	1
217	289	39	2
239	289	39	1
192	290	39	1
195	290	39	1
200	290	39	1
190	291	39	1
199	291	39	1
213	291	39	1
214	291	39	1
222	291	39	3
238	291	39	1
210	292	39	1
211	292	39	1
221	292	39	1
235	292	39	1
236	292	39	1
199	293	39	1
201	293	39	1
220	293	39	1
221	293	39	1
224	293	39	1
225	293	39	2
227	293	39	1
238	293	39	1
200	294	39	1
201	294	39	1
213	294	39	2
225	294	39	1
228	294	39	1
234	294	39	1
240	294	39	1
203	295	39	1
207	295	39	1
212	295	39	1
216	295	39	1
220	295	39	4
224	295	39	1
225	295	39	1
226	295	39	1
227	295	39	1
232	295	39	1
236	295	39	1
197	296	39	1
202	296	39	2
206	296	39	1
213	296	39	1
223	296	39	1
228	296	39	2
236	296	39	1
240	296	39	1
195	297	39	2
196	297	39	1
197	297	39	3
198	297	39	1
205	297	39	1
206	297	39	1
215	297	39	1
220	297	39	1
223	297	39	1
224	297	39	1
231	297	39	1
233	297	39	2
234	297	39	2
235	297	39	2
236	297	39	2
240	297	39	1
243	297	39	2
203	298	39	1
213	298	39	1
223	298	39	1
224	298	39	1
225	298	39	2
229	298	39	1
230	298	39	1
231	298	39	2
240	298	39	1
242	298	39	1
214	299	39	1
224	299	39	2
226	299	39	1
228	299	39	1
237	299	39	1
243	299	39	1
214	300	39	1
227	300	39	1
228	300	39	1
233	300	39	1
235	300	39	1
231	302	39	1
226	303	39	3
231	303	39	2
239	303	39	1
228	304	39	1
233	304	39	1
234	304	39	1
237	304	39	1
244	304	39	2
226	305	39	1
229	305	39	1
230	305	39	1
236	305	39	1
242	305	39	2
223	306	39	2
227	306	39	1
229	306	39	1
240	306	39	2
242	306	39	1
213	307	39	1
214	307	39	1
223	307	39	2
224	307	39	2
225	307	39	1
226	307	39	1
227	307	39	1
194	308	39	1
220	308	39	1
221	308	39	1
227	308	39	1
240	308	39	1
195	309	39	1
215	309	39	1
216	309	39	1
220	309	39	1
221	309	39	2
222	309	39	1
223	309	39	2
224	309	39	1
226	309	39	1
228	309	39	1
229	309	39	2
233	309	39	3
240	309	39	1
195	310	39	1
198	310	39	2
220	310	39	1
223	310	39	1
225	310	39	1
226	310	39	1
234	310	39	1
217	311	39	1
218	311	39	1
222	311	39	1
224	311	39	1
226	311	39	2
227	311	39	1
228	311	39	3
230	311	39	1
232	311	39	1
236	311	39	3
211	312	39	2
222	312	39	1
230	312	39	1
240	312	39	1
241	312	39	2
218	313	39	2
219	313	39	2
238	313	39	1
216	314	39	2
217	314	39	1
218	314	39	1
227	314	39	2
235	314	39	1
237	314	39	1
238	314	39	1
217	315	39	1
225	315	39	1
229	315	39	1
230	315	39	1
239	315	39	2
240	315	39	2
243	315	39	1
245	315	39	1
229	316	39	1
233	316	39	2
236	316	39	1
238	316	39	1
242	316	39	1
211	317	39	1
235	317	39	1
238	317	39	2
240	317	39	2
242	317	39	2
244	317	39	1
229	318	39	1
240	319	39	1
226	320	39	1
231	320	39	1
234	320	39	2
238	320	39	1
234	321	39	1
230	322	39	1
231	322	39	1
212	325	39	1
197	328	39	1
193	281	40	1
192	283	40	2
197	283	40	1
197	284	40	1
194	285	40	1
206	286	40	1
194	287	40	2
202	288	40	1
210	288	40	1
192	291	40	1
196	291	40	2
206	291	40	1
208	291	40	2
225	291	40	1
191	292	40	1
192	292	40	1
193	292	40	1
221	292	40	3
194	293	40	4
197	293	40	1
216	293	40	2
225	293	40	2
234	293	40	1
209	294	40	1
217	294	40	1
221	294	40	1
225	294	40	1
228	294	40	2
238	294	40	1
239	294	40	1
197	295	40	1
204	295	40	2
225	295	40	2
241	295	40	1
203	296	40	1
206	296	40	1
211	296	40	2
205	297	40	2
215	297	40	1
221	297	40	1
203	298	40	1
228	298	40	1
214	299	40	1
222	299	40	2
231	299	40	1
237	299	40	1
212	300	40	1
225	300	40	1
229	300	40	2
236	300	40	1
237	300	40	1
228	301	40	1
230	301	40	1
237	301	40	1
231	302	40	1
237	302	40	1
243	302	40	1
228	303	40	1
234	303	40	2
235	304	40	1
241	304	40	1
243	304	40	1
223	305	40	1
229	305	40	2
234	305	40	1
213	306	40	1
225	306	40	1
226	306	40	1
229	306	40	1
230	306	40	1
241	306	40	1
202	307	40	3
215	307	40	2
223	307	40	1
228	307	40	1
238	307	40	1
240	307	40	1
241	307	40	1
223	308	40	1
233	308	40	2
203	309	40	1
222	309	40	1
224	309	40	1
227	309	40	1
240	309	40	1
217	310	40	1
218	310	40	1
225	310	40	1
231	310	40	1
234	310	40	1
242	310	40	1
217	311	40	1
220	311	40	2
225	311	40	1
234	311	40	1
235	311	40	1
240	311	40	1
241	311	40	2
242	311	40	2
216	312	40	1
217	312	40	2
219	312	40	1
235	312	40	2
241	312	40	1
242	312	40	1
220	313	40	2
221	313	40	1
234	313	40	1
240	313	40	1
215	314	40	2
217	314	40	1
237	314	40	1
221	315	40	1
237	315	40	1
238	315	40	1
242	315	40	1
245	315	40	2
221	316	40	1
234	316	40	1
237	316	40	2
242	316	40	1
243	316	40	1
207	317	40	1
219	317	40	1
221	317	40	2
226	317	40	1
227	317	40	3
235	317	40	1
229	318	40	2
236	318	40	1
238	318	40	2
241	318	40	1
243	318	40	2
218	319	40	2
221	319	40	1
230	319	40	1
240	319	40	1
243	319	40	1
221	320	40	1
223	320	40	1
232	320	40	1
212	324	40	1
213	329	40	2
208	330	40	1
192	292	41	1
217	292	41	2
226	292	41	1
195	294	41	1
209	294	41	1
210	294	41	1
217	294	41	1
205	296	41	1
226	298	41	1
231	300	41	1
235	300	41	1
235	301	41	1
222	303	41	1
228	304	41	1
243	304	41	1
224	305	41	1
227	305	41	1
222	306	41	2
223	306	41	1
227	306	41	1
230	306	41	1
219	307	41	2
223	307	41	1
227	307	41	1
222	308	41	1
224	308	41	1
225	308	41	1
241	308	41	1
220	309	41	1
224	309	41	1
239	309	41	1
220	310	41	1
221	310	41	1
222	310	41	2
236	310	41	1
220	311	41	3
223	311	41	1
233	311	41	1
225	312	41	1
234	312	41	1
235	312	41	1
219	313	41	1
222	313	41	1
220	314	41	2
221	314	41	1
232	314	41	1
238	314	41	3
242	314	41	1
243	314	41	2
220	315	41	1
243	315	41	1
220	316	41	1
221	316	41	1
236	316	41	1
240	316	41	2
246	316	41	1
240	317	41	1
242	317	41	1
244	317	41	1
217	318	41	1
218	318	41	1
219	318	41	1
229	318	41	1
217	319	41	1
223	319	41	1
243	319	41	1
231	320	41	1
240	320	41	1
241	320	41	1
231	322	41	1
228	299	42	3
213	302	42	2
223	302	42	1
220	304	42	1
227	305	42	1
220	306	42	2
230	306	42	1
231	306	42	1
232	306	42	1
227	307	42	1
220	308	42	2
239	308	42	2
220	309	42	1
226	309	42	1
238	310	42	1
221	311	42	1
222	311	42	1
236	311	42	1
218	312	42	1
220	312	42	1
222	312	42	1
222	313	42	1
234	313	42	1
242	314	42	1
220	315	42	1
221	315	42	1
222	315	42	1
230	315	42	1
218	316	42	1
221	316	42	1
225	316	42	1
227	316	42	1
231	316	42	1
240	316	42	1
241	316	42	1
218	317	42	1
219	317	42	1
221	317	42	1
239	317	42	1
220	318	42	2
228	318	42	1
231	318	42	1
240	318	42	1
245	318	42	1
246	318	42	1
228	319	42	1
229	319	42	2
230	319	42	1
241	319	42	1
231	320	42	1
229	321	42	1
226	322	42	2
225	303	43	1
220	305	43	1
221	305	43	2
222	307	43	1
223	308	43	1
217	310	43	1
219	310	43	1
222	310	43	3
221	311	43	2
222	311	43	2
234	311	43	1
236	311	43	2
239	311	43	1
211	312	43	2
240	313	43	1
237	314	43	1
230	315	43	1
238	315	43	1
219	316	43	1
230	316	43	1
227	317	43	1
217	318	43	1
218	318	43	1
229	318	43	1
217	319	43	1
227	319	43	1
242	319	43	2
244	319	43	2
220	304	44	2
223	309	44	1
211	310	44	1
231	312	44	1
211	314	44	1
238	315	44	2
204	316	44	1
225	317	44	1
227	317	44	1
238	317	44	1
230	318	44	1
242	319	44	1
226	320	44	1
231	320	44	1
224	321	44	1
229	321	44	1
242	321	44	1
224	322	44	1
222	317	45	1
