x	y	z	Toll Like Receptor 3 (TLR3) Cascade
206	276	34	1
207	276	34	1
208	276	34	2
209	276	34	1
210	276	34	2
211	276	34	1
212	276	34	1
219	276	34	2
235	276	34	4
237	276	34	1
239	276	34	1
240	276	34	1
241	276	34	1
242	276	34	1
245	276	34	1
175	277	34	2
182	277	34	2
183	277	34	2
202	277	34	2
203	277	34	3
205	277	34	1
206	277	34	1
207	277	34	1
208	277	34	1
209	277	34	2
211	277	34	1
212	277	34	3
213	277	34	2
215	277	34	2
234	277	34	1
235	277	34	2
236	277	34	1
237	277	34	1
241	277	34	2
244	277	34	1
245	277	34	2
175	278	34	1
186	278	34	2
188	278	34	1
190	278	34	1
202	278	34	2
204	278	34	2
207	278	34	1
208	278	34	2
209	278	34	1
211	278	34	2
226	278	34	3
231	278	34	1
239	278	34	2
175	279	34	3
179	279	34	1
181	279	34	2
204	279	34	3
205	279	34	1
207	279	34	1
208	279	34	2
209	279	34	1
210	279	34	1
214	279	34	2
215	279	34	2
227	279	34	1
232	279	34	1
236	279	34	1
237	279	34	2
241	279	34	1
243	279	34	1
244	279	34	1
245	279	34	1
246	279	34	2
247	279	34	1
248	279	34	1
174	280	34	3
181	280	34	1
187	280	34	1
193	280	34	1
207	280	34	1
208	280	34	1
209	280	34	1
210	280	34	2
212	280	34	5
221	280	34	1
224	280	34	1
233	280	34	2
235	280	34	4
236	280	34	1
239	280	34	1
240	280	34	3
242	280	34	1
246	280	34	1
247	280	34	1
174	281	34	1
175	281	34	2
176	281	34	2
177	281	34	1
179	281	34	1
180	281	34	2
189	281	34	2
192	281	34	2
202	281	34	2
203	281	34	1
206	281	34	1
208	281	34	1
209	281	34	1
210	281	34	2
221	281	34	1
223	281	34	1
226	281	34	1
229	281	34	1
231	281	34	1
232	281	34	2
248	281	34	3
250	281	34	1
178	282	34	2
179	282	34	3
182	282	34	2
187	282	34	2
189	282	34	1
190	282	34	1
204	282	34	1
206	282	34	1
207	282	34	1
209	282	34	2
210	282	34	1
212	282	34	2
213	282	34	3
215	282	34	1
218	282	34	1
220	282	34	2
222	282	34	2
223	282	34	1
224	282	34	1
230	282	34	1
232	282	34	1
234	282	34	1
235	282	34	1
240	282	34	1
245	282	34	1
251	282	34	1
176	283	34	1
179	283	34	1
181	283	34	1
192	283	34	2
207	283	34	1
209	283	34	1
210	283	34	1
215	283	34	3
218	283	34	1
222	283	34	2
223	283	34	2
226	283	34	4
230	283	34	2
232	283	34	3
234	283	34	1
239	283	34	2
240	283	34	1
247	283	34	4
249	283	34	2
250	283	34	1
251	283	34	1
253	283	34	3
177	284	34	2
178	284	34	1
184	284	34	1
186	284	34	1
191	284	34	1
203	284	34	1
205	284	34	1
208	284	34	1
211	284	34	1
212	284	34	1
220	284	34	1
222	284	34	1
226	284	34	1
227	284	34	3
229	284	34	1
234	284	34	2
235	284	34	1
238	284	34	1
242	284	34	1
245	284	34	3
247	284	34	1
248	284	34	1
249	284	34	3
254	284	34	3
176	285	34	1
177	285	34	1
179	285	34	1
181	285	34	1
185	285	34	1
202	285	34	1
203	285	34	1
205	285	34	3
206	285	34	1
208	285	34	1
209	285	34	1
210	285	34	3
211	285	34	1
218	285	34	1
220	285	34	4
221	285	34	2
223	285	34	1
224	285	34	1
226	285	34	1
229	285	34	2
231	285	34	1
232	285	34	1
237	285	34	1
243	285	34	1
246	285	34	1
247	285	34	1
176	286	34	1
177	286	34	1
187	286	34	1
188	286	34	2
189	286	34	3
190	286	34	2
202	286	34	1
203	286	34	1
204	286	34	1
207	286	34	2
208	286	34	1
218	286	34	2
220	286	34	1
226	286	34	1
227	286	34	1
228	286	34	2
229	286	34	1
231	286	34	1
242	286	34	2
246	286	34	1
247	286	34	2
248	286	34	1
184	287	34	2
187	287	34	1
188	287	34	2
199	287	34	1
209	287	34	1
219	287	34	1
220	287	34	2
223	287	34	1
224	287	34	2
226	287	34	1
227	287	34	2
229	287	34	1
231	287	34	1
233	287	34	2
239	287	34	3
241	287	34	1
243	287	34	1
247	287	34	1
251	287	34	1
252	287	34	1
177	288	34	1
184	288	34	1
187	288	34	3
199	288	34	3
200	288	34	2
220	288	34	2
222	288	34	4
223	288	34	1
224	288	34	2
227	288	34	1
229	288	34	3
231	288	34	1
233	288	34	1
235	288	34	3
237	288	34	1
238	288	34	1
239	288	34	2
240	288	34	2
245	288	34	3
247	288	34	1
255	288	34	1
175	289	34	1
184	289	34	2
185	289	34	2
186	289	34	2
199	289	34	1
200	289	34	1
202	289	34	2
223	289	34	1
224	289	34	1
226	289	34	1
228	289	34	1
230	289	34	3
232	289	34	1
233	289	34	1
241	289	34	1
245	289	34	1
246	289	34	1
248	289	34	1
249	289	34	1
176	290	34	2
182	290	34	2
187	290	34	1
198	290	34	2
199	290	34	2
204	290	34	1
223	290	34	5
225	290	34	1
229	290	34	1
232	290	34	2
233	290	34	1
237	290	34	1
239	290	34	1
240	290	34	2
243	290	34	1
247	290	34	1
248	290	34	1
182	291	34	3
185	291	34	1
186	291	34	1
200	291	34	1
222	291	34	1
223	291	34	1
224	291	34	1
225	291	34	1
232	291	34	1
234	291	34	1
235	291	34	2
241	291	34	1
242	291	34	1
245	291	34	1
246	291	34	4
247	291	34	1
249	291	34	1
255	291	34	1
187	292	34	1
198	292	34	3
199	292	34	1
201	292	34	1
202	292	34	1
204	292	34	1
223	292	34	1
225	292	34	1
228	292	34	2
230	292	34	1
233	292	34	1
235	292	34	1
236	292	34	1
237	292	34	1
238	292	34	1
243	292	34	2
182	293	34	1
188	293	34	2
196	293	34	1
197	293	34	2
202	293	34	1
204	293	34	1
205	293	34	1
223	293	34	1
224	293	34	1
227	293	34	1
229	293	34	2
231	293	34	2
237	293	34	1
243	293	34	1
177	294	34	1
182	294	34	1
183	294	34	1
190	294	34	2
195	294	34	1
198	294	34	1
199	294	34	2
201	294	34	1
206	294	34	1
217	294	34	1
220	294	34	1
221	294	34	1
223	294	34	1
225	294	34	3
226	294	34	2
184	295	34	3
192	295	34	1
194	295	34	2
196	295	34	4
197	295	34	1
198	295	34	1
218	295	34	1
220	295	34	3
222	295	34	1
225	295	34	1
229	295	34	2
233	295	34	1
236	295	34	2
240	295	34	1
183	296	34	1
191	296	34	2
194	296	34	1
196	296	34	1
198	296	34	1
199	296	34	2
200	296	34	2
201	296	34	3
202	296	34	1
205	296	34	2
221	296	34	1
222	296	34	1
225	296	34	1
234	296	34	1
238	296	34	1
239	296	34	1
240	296	34	2
243	296	34	1
244	296	34	1
194	297	34	1
195	297	34	2
196	297	34	2
200	297	34	2
203	297	34	1
219	297	34	2
223	297	34	1
224	297	34	1
227	297	34	3
231	297	34	1
232	297	34	1
233	297	34	2
237	297	34	1
238	297	34	2
239	297	34	1
243	297	34	1
244	297	34	1
245	297	34	1
182	298	34	1
194	298	34	1
196	298	34	2
197	298	34	1
220	298	34	1
223	298	34	2
224	298	34	1
233	298	34	1
235	298	34	1
236	298	34	1
237	298	34	3
239	298	34	1
241	298	34	1
244	298	34	2
248	298	34	1
251	298	34	2
182	299	34	1
197	299	34	1
199	299	34	1
224	299	34	3
226	299	34	2
227	299	34	1
229	299	34	2
232	299	34	3
236	299	34	1
241	299	34	3
242	299	34	3
245	299	34	2
226	300	34	2
228	300	34	1
230	300	34	2
239	300	34	1
241	300	34	1
244	300	34	1
198	301	34	1
227	301	34	4
231	301	34	1
232	301	34	2
236	301	34	1
240	301	34	1
241	301	34	1
243	301	34	1
245	301	34	2
246	301	34	2
223	302	34	3
228	302	34	2
232	302	34	1
236	302	34	1
242	302	34	1
231	303	34	2
233	303	34	1
235	303	34	2
236	303	34	1
239	303	34	1
241	303	34	2
244	303	34	1
245	303	34	2
199	304	34	2
231	304	34	1
232	304	34	3
235	304	34	2
236	304	34	3
237	304	34	1
222	305	34	1
223	305	34	1
227	305	34	1
229	305	34	2
230	305	34	1
232	305	34	1
233	305	34	1
236	305	34	2
239	305	34	1
240	305	34	1
198	306	34	1
222	306	34	1
226	306	34	2
227	306	34	1
228	306	34	1
230	306	34	1
232	306	34	3
233	306	34	1
236	306	34	1
238	306	34	1
201	307	34	1
206	307	34	1
221	307	34	6
225	307	34	3
226	307	34	2
230	307	34	1
232	307	34	2
236	307	34	4
237	307	34	1
243	307	34	1
222	308	34	1
225	308	34	1
226	308	34	1
227	308	34	1
229	308	34	1
232	308	34	1
236	308	34	1
239	308	34	1
240	308	34	1
220	309	34	2
221	309	34	1
222	309	34	2
224	309	34	1
225	309	34	1
227	309	34	1
229	309	34	3
232	309	34	1
233	309	34	3
235	309	34	1
216	310	34	1
222	310	34	3
224	310	34	1
226	310	34	1
227	310	34	1
228	310	34	1
232	310	34	1
233	310	34	2
234	310	34	1
236	310	34	1
237	310	34	1
238	310	34	1
239	310	34	3
241	310	34	2
218	311	34	2
222	311	34	2
224	311	34	1
228	311	34	1
231	311	34	1
233	311	34	2
235	311	34	3
236	311	34	1
216	312	34	2
224	312	34	2
228	312	34	1
229	312	34	2
230	312	34	2
232	312	34	1
237	312	34	1
212	313	34	1
221	313	34	2
226	313	34	1
228	313	34	1
231	313	34	1
233	313	34	3
235	313	34	1
229	314	34	2
230	314	34	1
232	314	34	1
234	314	34	1
229	315	34	2
230	315	34	1
233	315	34	5
238	315	34	1
226	316	34	1
228	316	34	1
230	316	34	1
234	316	34	1
231	317	34	2
233	317	34	1
237	318	34	1
230	248	35	1
226	250	35	2
228	250	35	2
224	251	35	1
225	251	35	1
227	251	35	1
228	251	35	1
223	252	35	1
226	252	35	1
229	252	35	2
221	253	35	1
223	253	35	2
224	253	35	2
226	253	35	1
229	253	35	1
219	254	35	1
221	254	35	2
223	254	35	1
227	254	35	1
235	254	35	2
240	254	35	1
209	255	35	1
218	255	35	1
220	255	35	1
221	255	35	1
226	255	35	1
227	255	35	1
229	255	35	2
215	256	35	2
216	256	35	1
218	256	35	1
220	256	35	1
222	256	35	1
229	256	35	2
191	257	35	2
209	257	35	1
215	257	35	1
216	257	35	2
218	257	35	2
221	257	35	2
226	257	35	1
239	257	35	2
243	257	35	1
216	258	35	1
223	258	35	3
224	258	35	2
226	258	35	2
227	258	35	1
229	258	35	3
234	258	35	3
235	258	35	2
237	258	35	1
240	258	35	1
244	258	35	1
182	259	35	2
190	259	35	1
201	259	35	1
211	259	35	1
215	259	35	1
218	259	35	1
222	259	35	1
224	259	35	1
226.5	259.5	35.5	1
233	259	35	1
234	259	35	1
242	259	35	1
190	260	35	2
191	260	35	1
223	260	35	1
224	260	35	1
225	260	35	1
228	260	35	1
229	260	35	1
230	260	35	2
231	260	35	1
233	260	35	2
236	260	35	2
237	260	35	1
238	260	35	2
242	260	35	2
243	260	35	1
244	260	35	1
188	261	35	1
189	261	35	1
191	261	35	1
193	261	35	1
208	261	35	2
210	261	35	2
211	261	35	1
212	261	35	2
213	261	35	2
215	261	35	1
216	261	35	1
217	261	35	2
218	261	35	2
219	261	35	1
222	261	35	2
226	261	35	2
227	261	35	2
228	261	35	1
231	261	35	1
233	261	35	2
236	261	35	1
237	261	35	1
238	261	35	1
240	261	35	1
241	261	35	2
242	261	35	1
243	261	35	1
244	261	35	1
245	261	35	2
189	262	35	1
190	262	35	1
208	262	35	2
213	262	35	2
215	262	35	2
218	262	35	1
219	262	35	2
220	262	35	3
222	262	35	1
226	262	35	2
228	262	35	2
230	262	35	1
231	262	35	3
232	262	35	1
237	262	35	1
239	262	35	1
241	262	35	1
245	262	35	1
248	262	35	1
188	263	35	1
189	263	35	1
190	263	35	2
191	263	35	1
208	263	35	1
209	263	35	1
211	263	35	1
212	263	35	1
213	263	35	1
214	263	35	2
216	263	35	2
218	263	35	3
219	263	35	2
221	263	35	1
226	263	35	2
227	263	35	1
230	263	35	1
231	263	35	1
235	263	35	1
237	263	35	1
238	263	35	2
240	263	35	3
245	263	35	1
247	263	35	1
248	263	35	1
249	263	35	1
250	263	35	5
191	264	35	2
209	264	35	4
211	264	35	1
212	264	35	1
217	264	35	1
218	264	35	1
220	264	35	1
222	264	35	2
225	264	35	1
226	264	35	1
228	264	35	1
229	264	35	1
230	264	35	1
231	264	35	2
233	264	35	1
234	264	35	1
237	264	35	1
239	264	35	1
240	264	35	1
243	264	35	2
249	264	35	1
178	265	35	1
184	265	35	3
185	265	35	1
190	265	35	3
193	265	35	1
195	265	35	1
196	265	35	1
200	265	35	1
204	265	35	2
208	265	35	1
211	265	35	1
213	265	35	1
216	265	35	1
219	265	35	2
221	265	35	1
223	265	35	1
225	265	35	1
229	265	35	1
232	265	35	1
233	265	35	2
234	265	35	2
239	265	35	1
241	265	35	1
242	265	35	2
243	265	35	1
245	265	35	1
249	265	35	1
187	266	35	2
188	266	35	1
190	266	35	2
191	266	35	1
192	266	35	1
194	266	35	2
196	266	35	1
204	266	35	1
208	266	35	1
210	266	35	2
211	266	35	2
221	266	35	1
223	266	35	1
224	266	35	1
226	266	35	2
230	266	35	1
233	266	35	2
234	266	35	2
239	266	35	1
240	266	35	1
242	266	35	2
245	266	35	1
250	266	35	1
184	267	35	1
185	267	35	2
187	267	35	1
189	267	35	1
191	267	35	1
192	267	35	1
206	267	35	2
210	267	35	1
212	267	35	1
214	267	35	2
216	267	35	1
218	267	35	1
219	267	35	2
223	267	35	2
225	267	35	3
228	267	35	1
229	267	35	1
231	267	35	2
238	267	35	1
243	267	35	1
245	267	35	3
246	267	35	1
247	267	35	1
249	267	35	2
250	267	35	1
177	268	35	1
185	268	35	1
186	268	35	1
187	268	35	2
188	268	35	2
189	268	35	2
194	268	35	1
195	268	35	1
202	268	35	1
205	268	35	1
206	268	35	1
208	268	35	1
214	268	35	1
216	268	35	3
217	268	35	1
219	268	35	1
222	268	35	1
233	268	35	1
241	268	35	1
243	268	35	2
246	268	35	1
247	268	35	2
248	268	35	1
249	268	35	3
252	268	35	1
174	269	35	1
178	269	35	1
181	269	35	2
184	269	35	1
185	269	35	1
186	269	35	1
188	269	35	1
191	269	35	1
193	269	35	2
194	269	35	1
197	269	35	1
202	269	35	1
210	269	35	2
212	269	35	1
213	269	35	2
214	269	35	2
215	269	35	2
216	269	35	1
217	269	35	2
222	269	35	1
224	269	35	3
235	269	35	2
238	269	35	4
240	269	35	2
244	269	35	1
247	269	35	1
248	269	35	1
249	269	35	1
250	269	35	1
172	270	35	1
176	270	35	1
178	270	35	1
188	270	35	2
189	270	35	1
193	270	35	1
194	270	35	1
195	270	35	1
202	270	35	1
206	270	35	3
207	270	35	1
210	270	35	1
216	270	35	2
217	270	35	4
220	270	35	2
221	270	35	2
227	270	35	1
231	270	35	2
233	270	35	1
235	270	35	2
238	270	35	1
239	270	35	2
241	270	35	1
243	270	35	1
246	270	35	1
247	270	35	2
248	270	35	1
249	270	35	1
250	270	35	1
171	271	35	2
173	271	35	2
176	271	35	1
180	271	35	3
183	271	35	1
187	271	35	1
190	271	35	2
192	271	35	2
195	271	35	1
205	271	35	1
206	271	35	1
207	271	35	1
209	271	35	2
212	271	35	1
214	271	35	3
216	271	35	2
225	271	35	1
228	271	35	4
233	271	35	2
234	271	35	1
235	271	35	1
237	271	35	1
238	271	35	1
240	271	35	4
243	271	35	1
248	271	35	1
173	272	35	1
176	272	35	3
178	272	35	1
179	272	35	3
180	272	35	1
182	272	35	1
184	272	35	3
189	272	35	1
190	272	35	1
192	272	35	2
193	272	35	2
197	272	35	2
207	272	35	1
208	272	35	1
209	272	35	2
211	272	35	1
213	272	35	1
215	272	35	1
216	272	35	2
217	272	35	1
219	272	35	1
222	272	35	1
229	272	35	2
231	272	35	1
233	272	35	2
238	272	35	1
241	272	35	2
176	273	35	3
178	273	35	1
179	273	35	1
182	273	35	1
184	273	35	1
185	273	35	1
204	273	35	2
205	273	35	1
206	273	35	1
208	273	35	1
212	273	35	2
216	273	35	1
217	273	35	1
218	273	35	1
231	273	35	1
234	273	35	2
238	273	35	1
241	273	35	1
242	273	35	1
245	273	35	1
250	273	35	1
170	274	35	3
171	274	35	1
173	274	35	1
176	274	35	1
181	274	35	2
182	274	35	2
184	274	35	4
186	274	35	1
187	274	35	1
196	274	35	2
202	274	35	2
204	274	35	1
211	274	35	1
213	274	35	1
215	274	35	2
217	274	35	2
218	274	35	2
224	274	35	1
225	274	35	1
228	274	35	1
231	274	35	2
232	274	35	1
234	274	35	1
236	274	35	3
238	274	35	1
239	274	35	1
241	274	35	1
242	274	35	1
245	274	35	3
178	275	35	2
184	275	35	1
189	275	35	2
191	275	35	2
212	275	35	3
214	275	35	1
219	275	35	1
225	275	35	1
238	275	35	1
239	275	35	1
242	275	35	1
243	275	35	1
177	276	35	2
178	276	35	2
187	276	35	1
188	276	35	1
202	276	35	1
204	276	35	1
206	276	35	1
209	276	35	1
212	276	35	1
218	276	35	1
219	276	35	2
220	276	35	2
222	276	35	1
230	276	35	1
237	276	35	3
243	276	35	3
244	276	35	1
173	277	35	1
176	277	35	1
178	277	35	1
182	277	35	1
205	277	35	1
208	277	35	1
211	277	35	1
213	277	35	1
215	277	35	1
218	277	35	1
219	277	35	1
230	277	35	1
232	277	35	1
234	277	35	1
235	277	35	2
236	277	35	1
242	277	35	1
248	277	35	1
179	278	35	1
187	278	35	1
188	278	35	1
190	278	35	1
195	278	35	1
202	278	35	1
210	278	35	1
214	278	35	3
215	278	35	1
222	278	35	1
224	278	35	1
225	278	35	1
227	278	35	1
231	278	35	2
234	278	35	2
236	278	35	1
238	278	35	2
244	278	35	1
172	279	35	2
177	279	35	1
184	279	35	1
190	279	35	2
192	279	35	2
194	279	35	3
195	279	35	2
201	279	35	1
206	279	35	3
207	279	35	2
209	279	35	1
212	279	35	1
221	279	35	1
227	279	35	1
229	279	35	3
232	279	35	2
235	279	35	1
246	279	35	1
172	280	35	1
174	280	35	1
175	280	35	1
177	280	35	2
179	280	35	1
180	280	35	2
189	280	35	2
190	280	35	1
191	280	35	1
194	280	35	1
203	280	35	1
208	280	35	3
210	280	35	1
212	280	35	2
214	280	35	1
215	280	35	1
217	280	35	1
219	280	35	1
221	280	35	2
223	280	35	1
224	280	35	1
232	280	35	2
233	280	35	1
234	280	35	2
246	280	35	4
248	280	35	2
174	281	35	1
179	281	35	1
180	281	35	1
182	281	35	2
191	281	35	3
203	281	35	1
204	281	35	1
206	281	35	1
212	281	35	1
213	281	35	1
214	281	35	1
216	281	35	1
219	281	35	1
222	281	35	1
223	281	35	1
224	281	35	1
228	281	35	2
232	281	35	4
234	281	35	1
235	281	35	4
239	281	35	1
240	281	35	1
245	281	35	2
248	281	35	1
173	282	35	2
175	282	35	2
187	282	35	2
189	282	35	1
190	282	35	1
202	282	35	1
205	282	35	1
210	282	35	1
213	282	35	1
216	282	35	1
218	282	35	2
221	282	35	1
222	282	35	1
225	282	35	1
226	282	35	1
229	282	35	3
231	282	35	2
232	282	35	1
233	282	35	3
242	282	35	3
244	282	35	2
175	283	35	1
181	283	35	2
189	283	35	3
190	283	35	1
191	283	35	1
202	283	35	2
205	283	35	1
207	283	35	1
208	283	35	1
209	283	35	3
210	283	35	1
211	283	35	2
214	283	35	1
220	283	35	1
222	283	35	2
223	283	35	1
227	283	35	2
233	283	35	1
236	283	35	1
238	283	35	1
240	283	35	1
241	283	35	1
245	283	35	3
181	284	35	2
184	284	35	1
188	284	35	1
191	284	35	1
205	284	35	2
206	284	35	2
208	284	35	1
215	284	35	1
216	284	35	1
218	284	35	1
220	284	35	1
221	284	35	1
222	284	35	4
225	284	35	1
229	284	35	1
233	284	35	1
234	284	35	1
235	284	35	2
236	284	35	1
237	284	35	1
238	284	35	1
241	284	35	2
242	284	35	2
243	284	35	1
248	284	35	2
177	285	35	2
178	285	35	1
180	285	35	2
187	285	35	2
188	285	35	1
189	285	35	1
198	285	35	1
201	285	35	1
203	285	35	2
206	285	35	1
208	285	35	1
217	285	35	2
218	285	35	2
222	285	35	1
224	285	35	1
225	285	35	2
226	285	35	1
230	285	35	1
231	285	35	1
232	285	35	1
236	285	35	1
241	285	35	1
242	285	35	2
243	285	35	1
248	285	35	2
250	285	35	1
178	286	35	1
186	286	35	1
187	286	35	1
188	286	35	1
191	286	35	2
196	286	35	1
198	286	35	1
201	286	35	1
204	286	35	1
208	286	35	1
211	286	35	1
213	286	35	3
215	286	35	1
216	286	35	1
221	286	35	1
223	286	35	2
224	286	35	3
225	286	35	1
229	286	35	1
231	286	35	2
233	286	35	1
234	286	35	2
236	286	35	2
238	286	35	2
246	286	35	1
175	287	35	1
182	287	35	1
185	287	35	1
187	287	35	1
189	287	35	2
190	287	35	1
196	287	35	2
199	287	35	1
200	287	35	1
205	287	35	1
219	287	35	2
220	287	35	1
224	287	35	1
225	287	35	1
228	287	35	1
229	287	35	2
230	287	35	1
233	287	35	1
236	287	35	1
237	287	35	1
242	287	35	2
247	287	35	1
176	288	35	1
183	288	35	1
187	288	35	2
188	288	35	1
189	288	35	1
190	288	35	1
195	288	35	2
199	288	35	1
201	288	35	1
218	288	35	1
219	288	35	2
220	288	35	2
223	288	35	1
224	288	35	2
230	288	35	1
239	288	35	1
245	288	35	2
246	288	35	1
175	289	35	1
177	289	35	2
185	289	35	1
186	289	35	1
187	289	35	3
188	289	35	1
189	289	35	2
190	289	35	1
195	289	35	1
199	289	35	2
200	289	35	2
220	289	35	1
222	289	35	1
224	289	35	1
225	289	35	1
226	289	35	2
228	289	35	2
235	289	35	3
236	289	35	1
237	289	35	1
238	289	35	1
243	289	35	1
244	289	35	1
246	289	35	1
247	289	35	2
248	289	35	1
184	290	35	2
185	290	35	2
190	290	35	1
197	290	35	1
199	290	35	2
200	290	35	1
201	290	35	1
203	290	35	1
204	290	35	1
223	290	35	1
225	290	35	1
227	290	35	3
231	290	35	1
232	290	35	1
234	290	35	2
238	290	35	1
242	290	35	2
243	290	35	1
244	290	35	2
245	290	35	1
247	290	35	2
248	290	35	1
176	291	35	1
179	291	35	1
185	291	35	2
187	291	35	2
194	291	35	1
196	291	35	2
198	291	35	2
201	291	35	1
202	291	35	1
204	291	35	1
206	291	35	1
222	291	35	1
223	291	35	1
224	291	35	2
225	291	35	1
226	291	35	2
229	291	35	2
237	291	35	2
242	291	35	1
244	291	35	2
247	291	35	1
183	292	35	2
187	292	35	1
193	292	35	1
194	292	35	1
198	292	35	1
199	292	35	1
201	292	35	1
203	292	35	1
205	292	35	2
221	292	35	1
222	292	35	5
223	292	35	2
225	292	35	1
228	292	35	1
229	292	35	1
231	292	35	1
238	292	35	1
243	292	35	2
245	292	35	1
247	292	35	1
248	292	35	3
250	292	35	1
181	293	35	2
182	293	35	1
195	293	35	1
197	293	35	1
198	293	35	1
200	293	35	1
201	293	35	3
206	293	35	2
218	293	35	1
225	293	35	1
229	293	35	1
230	293	35	1
231	293	35	1
232	293	35	1
233	293	35	1
234	293	35	1
236	293	35	2
238	293	35	2
246	293	35	2
185	294	35	2
188	294	35	1
195	294	35	3
198	294	35	2
199	294	35	1
201	294	35	1
204	294	35	1
218	294	35	2
219	294	35	1
222	294	35	1
225	294	35	1
228	294	35	1
231	294	35	3
234	294	35	2
236	294	35	2
237	294	35	1
239	294	35	1
241	294	35	1
244	294	35	1
245	294	35	2
181	295	35	1
184	295	35	1
191	295	35	1
194	295	35	1
197	295	35	1
202	295	35	2
203	295	35	2
224	295	35	1
225	295	35	1
226	295	35	1
228	295	35	1
231	295	35	3
233	295	35	1
236	295	35	1
238	295	35	2
240	295	35	1
242	295	35	1
244	295	35	1
245	295	35	1
249	295	35	2
177	296	35	3
180	296	35	2
182	296	35	3
196	296	35	1
198	296	35	1
201	296	35	1
202	296	35	1
203	296	35	2
217	296	35	1
221	296	35	1
223	296	35	1
229	296	35	2
235	296	35	1
237	296	35	3
238	296	35	1
241	296	35	1
243	296	35	1
194	297	35	2
199	297	35	1
202	297	35	1
221	297	35	2
226	297	35	2
227	297	35	2
228	297	35	2
229	297	35	1
230	297	35	2
232	297	35	2
233	297	35	1
235	297	35	1
236	297	35	1
239	297	35	1
240	297	35	1
242	297	35	1
244	297	35	2
247	297	35	2
248	297	35	1
181	298	35	4
197	298	35	4
200	298	35	1
203	298	35	1
221	298	35	1
223	298	35	3
228	298	35	2
234	298	35	2
236	298	35	2
239	298	35	2
241	298	35	1
245	298	35	1
246	298	35	1
195	299	35	1
199	299	35	1
227	299	35	3
228	299	35	1
229	299	35	1
236	299	35	1
238	299	35	2
242	299	35	1
245	299	35	1
194	300	35	1
195	300	35	2
224	300	35	2
225	300	35	1
227	300	35	2
228	300	35	1
229	300	35	1
239	300	35	1
241	300	35	1
224	301	35	1
228	301	35	1
229	301	35	2
233	301	35	2
237	301	35	1
238	301	35	2
240	301	35	1
241	301	35	2
244	301	35	2
245	301	35	1
199	302	35	2
222	302	35	1
223	302	35	1
224	302	35	1
225	302	35	1
227	302	35	2
229	302	35	1
234	302	35	1
236	302	35	1
238	302	35	1
239	302	35	1
240	302	35	1
242	302	35	1
244	302	35	1
199	303	35	1
223	303	35	1
225	303	35	1
226	303	35	1
229	303	35	1
230	303	35	1
234	303	35	2
236	303	35	2
238	303	35	2
241	303	35	2
243	303	35	1
244	303	35	2
191	304	35	1
207	304	35	1
223	304	35	1
226	304	35	1
232	304	35	2
233	304	35	1
239	304	35	2
240	304	35	2
195	305	35	1
222	305	35	1
223	305	35	1
227	305	35	1
230	305	35	1
232	305	35	2
233	305	35	3
235	305	35	1
236	305	35	1
238	305	35	1
240	305	35	2
242	305	35	2
206	306	35	1
220	306	35	1
223	306	35	2
225	306	35	3
227	306	35	1
231	306	35	3
233	306	35	4
236	306	35	1
239	306	35	1
240	306	35	3
242	306	35	1
198	307	35	1
221	307	35	4
222	307	35	2
227	307	35	1
231	307	35	1
234	307	35	1
236	307	35	2
237	307	35	2
240	307	35	1
242	307	35	1
243	307	35	1
203	308	35	1
206	308	35	1
220	308	35	1
226	308	35	2
227	308	35	2
231	308	35	1
236	308	35	2
239	308	35	2
222	309	35	2
229	309	35	2
234	309	35	1
235	309	35	3
237	309	35	1
238	309	35	1
222	310	35	1
225	310	35	1
229	310	35	1
230	310	35	1
231	310	35	2
238	310	35	3
213	311	35	1
215	311	35	1
216	311	35	1
220	311	35	1
221	311	35	2
228	311	35	2
236	311	35	1
240	311	35	1
241	311	35	3
214	312	35	1
225	312	35	3
226	312	35	1
229	312	35	1
237	312	35	1
221	313	35	6
223	313	35	2
226	313	35	2
228	313	35	2
229	313	35	1
232	313	35	1
234	313	35	3
237	313	35	1
238	313	35	1
240	313	35	2
221	314	35	2
227	314	35	3
230	314	35	1
233	314	35	3
235	314	35	2
236	314	35	1
226	315	35	1
230	315	35	1
233	315	35	1
235	315	35	2
236	315	35	2
237	315	35	1
210	316	35	2
232	316	35	1
236	316	35	1
227	317	35	4
237	317	35	3
238	317	35	2
239	317	35	2
240	317	35	2
212	318	35	1
233	318	35	1
236	318	35	1
237	318	35	2
238	318	35	2
232	319	35	1
233	319	35	1
240	319	35	1
224	253	36	3
228	253	36	2
229	254	36	3
223	255	36	2
224	255	36	2
226	255	36	1
223	256	36	1
225	256	36	2
216	257	36	1
224	257	36	3
226	257	36	1
227	257	36	1
228	257	36	1
216	258	36	1
217	258	36	1
220	258	36	2
223	258	36	1
224	258	36	1
227	258	36	2
228	258	36	1
218	259	36	1
219	259	36	2
221	259	36	2
222	259	36	1
223	259	36	1
224	259	36	1
225	259	36	1
226	259	36	3
227	259	36	1
228	259	36	2
230	259	36	1
233	259	36	2
237	259	36	4
212	260	36	3
216	260	36	1
217	260	36	1
224	260	36	2
225	260	36	2
226	260	36	1
228	260	36	1
229	260	36	1
230	260	36	1
232	260	36	1
235	260	36	2
240	260	36	1
216	261	36	1
219	261	36	1
220	261	36	1
223	261	36	2
224	261	36	1
228	261	36	1
229	261	36	1
232	261	36	1
237	261	36	4
238	261	36	4
239	261	36	1
242	261	36	2
210	262	36	2
212	262	36	1
215	262	36	3
